Author1,Author2,Label
126281,89380,advisor
109963,97586,advisor
158060,131639,advisor
170734,103640,advisee
116009,166293,advisee
117078,119027,advisor
160449,167734,advisor
122905,141847,advisor
157136,170734,advisor
128735,116666,advisor
124739,103282,advisor
119445,138799,advisor
101003,168290,colleague
156246,171987,advisor
163135,117495,advisee
135577,89985,advisee
105935,167590,advisee
120363,116462,advisor
164589,110743,advisor
145475,121757,advisee
119140,119027,advisor
94481,138731,advisee
135426,170834,advisor
158818,150810,advisor
166979,162783,advisor
130634,94124,advisor
152449,121126,advisor
122051,110578,advisor
156213,148739,advisee
96566,137216,advisee
155428,99686,colleague
147399,115610,advisee
94236,110068,colleague
143708,150364,advisee
91588,111679,advisee
113401,139996,advisor
155338,136801,colleague
93612,157353,advisor
117476,99247,colleague
160662,109572,advisor
138703,124800,colleague
136475,145631,advisee
140104,139981,advisor
92269,124739,advisor
90751,130064,advisee
167818,148467,advisee
168725,149293,advisor
99988,157605,advisee
141440,165719,advisor
102045,152502,advisee
94030,155982,advisee
116248,107337,advisee
163407,110471,advisor
145624,128547,colleague
96463,94901,advisee
157233,99686,colleague
107484,96566,advisor
133639,159158,advisee
127147,126547,advisee
102687,120818,advisee
93642,164882,advisor
102160,154330,advisor
138814,111174,advisor
105248,161178,advisee
160077,98051,colleague
163799,150235,advisor
95381,165106,advisee
157085,97011,colleague
165851,163975,colleague
136089,143386,colleague
108701,152175,advisee
91954,167420,advisor
155375,153606,advisor
113303,92057,advisee
111497,170311,colleague
160401,168499,advisee
137779,153576,advisor
142281,107189,advisee
147393,110414,advisee
105509,147279,advisee
103282,124936,advisee
93701,103341,advisee
103061,164051,colleague
147662,157343,advisor
143378,95195,advisor
110743,104286,advisee
122454,133064,advisee
158915,97986,advisor
108606,145068,advisee
117166,165108,advisee
107360,146296,advisor
118913,134037,advisor
129480,153656,advisee
109881,155673,advisee
103620,104372,advisee
139523,110154,advisee
122072,143458,advisee
139144,125024,advisor
148932,145865,advisee
142196,130790,advisee
142467,142196,advisor
107199,137542,colleague
109572,107932,advisee
113233,145351,advisee
148090,166839,colleague
133492,140868,advisee
170314,103968,colleague
150400,107063,advisee
90116,145850,advisee
125186,94022,advisor
104604,130899,advisor
106178,170623,advisee
142082,150267,advisee
133471,92538,advisee
127180,131960,advisor
103828,123907,advisor
135963,155049,advisor
151996,102045,advisor
157443,94907,advisee
142180,123833,advisor
132676,105935,advisor
118616,164524,advisee
149674,89544,advisor
112973,155030,advisee
147917,107844,advisee
108606,143691,advisee
161007,105935,advisor
90646,113079,advisee
160729,125908,advisee
157454,96641,advisor
127147,106108,advisee
108606,146380,advisee
109721,97124,advisee
165686,139332,advisor
103620,139157,advisee
151008,128301,colleague
142077,160149,advisee
139523,95138,advisee
98233,118895,advisor
136475,92575,advisee
140170,110680,advisee
144786,94530,advisor
111737,120227,advisee
100819,88639,advisee
93088,133113,advisee
127709,151019,advisor
117633,161597,colleague
109881,102904,advisee
110784,160188,advisor
118932,117759,advisor
103594,127755,advisor
119886,89379,advisor
154600,105541,advisor
159130,107570,colleague
155049,98757,advisee
90686,122705,advisor
113618,140737,advisee
118875,128437,colleague
93701,125924,advisee
92225,170734,advisor
148100,165015,colleague
163701,146971,advisee
92084,146115,advisee
153969,137104,advisee
158790,154304,colleague
115375,165723,advisee
137542,95381,advisor
126324,170449,advisor
114924,111606,advisee
93088,106921,advisee
91454,138012,colleague
159802,133134,advisor
169836,115512,advisee
158446,114369,advisor
114043,131124,advisor
97201,114774,advisee
142880,150267,colleague
122072,104572,advisee
105549,166205,advisor
128445,139830,advisee
169640,122781,advisor
155806,143691,colleague
122454,169748,advisee
154928,96342,advisor
144894,170004,advisee
97950,153969,advisor
160425,98594,advisor
105385,124071,advisor
111364,163420,advisee
112166,114975,colleague
146063,162356,advisee
119727,100213,advisor
124186,90639,colleague
119832,159922,advisee
109280,98594,advisor
124264,133471,advisor
101889,97974,advisee
126268,104305,advisor
136311,125024,advisor
122781,149379,advisee
143047,171047,advisee
160431,152950,advisee
125024,135828,advisee
157005,94732,advisee
158177,156034,advisee
100849,147293,advisee
94645,108342,advisee
100925,114711,advisor
158512,133472,advisor
160141,131759,advisor
139543,120122,advisee
105811,103463,advisor
107658,145939,advisee
93701,132500,advisee
168692,137601,advisor
109572,95817,advisor
151247,93092,advisee
104059,140506,advisor
140231,148052,advisee
164628,153574,advisee
107199,109698,colleague
136801,155338,colleague
134468,121071,advisee
150113,113617,advisor
160209,129452,colleague
171789,125215,advisee
132614,139459,advisor
145989,122184,advisor
128721,101243,advisee
101823,112431,colleague
135779,142048,advisee
94022,102781,advisee
139981,133133,advisee
166761,97586,advisor
171648,90301,advisor
106715,99105,advisee
127791,128445,advisor
127629,94124,advisor
136950,124718,advisor
141689,134468,advisor
160800,108144,colleague
140170,144894,advisor
164661,138129,advisee
132865,100028,advisee
165719,111438,advisee
128762,143341,advisor
141366,109893,advisee
120276,152608,advisee
107602,160928,advisor
100302,164022,advisor
171810,142196,advisor
98035,118616,advisor
92770,157535,colleague
160385,108691,colleague
107844,146868,colleague
122897,115287,colleague
153734,160401,advisor
137649,166871,advisor
115183,135122,advisor
126226,160430,colleague
114975,121667,advisee
108606,168682,advisee
102710,137477,advisee
138799,153689,advisee
162782,106474,advisee
139117,128762,advisor
127558,101522,advisor
97072,161002,advisor
122454,157027,advisee
166365,160174,colleague
151463,118703,advisee
94198,100313,colleague
92941,98136,advisee
159158,133639,advisor
113063,132915,advisor
145139,103975,advisor
98042,100592,advisor
136399,113639,advisor
159188,93088,advisor
142484,146618,advisee
112431,101823,colleague
98112,152701,advisee
157605,99988,advisor
117759,150600,advisee
124758,137542,colleague
141636,103282,advisor
112951,135975,colleague
97097,149088,advisee
109571,94313,advisee
165651,146952,advisee
157188,94124,advisor
147779,121787,advisee
89312,156669,advisee
106161,91683,advisor
150400,150572,advisee
93701,144683,advisee
153890,98624,colleague
164692,127936,advisor
123907,138396,advisee
155487,151247,advisor
155819,134855,colleague
150804,91368,colleague
125270,164290,advisor
129480,95509,advisee
139543,144152,advisee
96173,127180,advisor
123907,142400,advisee
123195,105935,advisor
101379,99070,advisee
169946,119212,advisee
108375,121406,advisor
167241,147778,advisee
155314,94124,advisor
133472,127755,advisor
116498,116114,colleague
108606,148090,advisee
111170,92344,advisor
137477,102710,advisor
157119,140512,colleague
92344,114619,advisee
143426,150405,advisor
142205,96624,advisee
170834,171528,advisee
145850,90116,advisor
155105,147846,advisor
114369,92045,advisee
114369,92859,advisee
97771,133023,advisee
159552,120117,advisor
164011,169836,advisor
114027,95813,advisee
119027,126955,advisee
122781,112001,advisee
127180,163634,advisee
143341,128762,advisee
169946,130418,advisee
160928,89626,advisee
129255,142096,advisee
117759,138818,advisee
103282,127936,advisee
95476,123137,advisee
141856,138226,advisor
150521,139981,advisor
128301,123526,advisee
144087,153969,advisor
128415,102100,advisee
122870,125024,advisor
113233,141677,advisee
107063,150400,advisor
154028,114820,advisee
93344,150334,advisee
133452,124880,advisor
95411,103769,advisee
124095,109933,advisor
108606,123441,advisee
97643,136089,advisee
150400,160509,advisee
128029,94650,advisor
89465,130564,advisee
166672,90314,advisee
128301,167995,advisor
115610,147399,advisor
110578,171605,colleague
145974,109623,advisee
101243,128721,advisor
125054,138859,colleague
150400,164912,advisee
108765,115037,advisor
164882,161833,advisee
108691,135072,colleague
123907,168919,advisee
114587,135465,advisor
152943,130895,advisee
143282,104497,advisor
109893,92483,advisee
127736,126980,advisor
97986,100313,advisee
140382,140528,advisor
171009,92136,advisee
131312,112166,colleague
158949,110791,colleague
135272,145058,advisee
106178,98624,advisee
149330,145254,advisee
124739,162429,advisee
140800,122184,advisor
160399,152629,advisee
100849,131172,advisee
108606,103036,advisee
98061,124723,advisee
88837,119533,advisor
143732,108606,advisor
128415,101543,advisee
92842,171974,advisor
94434,92602,advisee
153969,144087,advisee
165628,147737,advisee
94124,91021,advisee
128641,126572,advisor
165408,167940,advisee
107331,139441,advisor
91045,131127,advisor
96976,167734,advisor
104305,130738,advisee
145488,155846,advisee
135779,147573,advisee
137656,160188,advisor
121373,124936,colleague
140170,99617,advisee
161472,88624,advisee
116191,160431,advisor
155696,106642,advisor
163003,111174,advisor
98824,125270,colleague
138012,143303,advisor
121373,127536,colleague
145865,171947,colleague
171009,129385,advisee
127936,106790,colleague
93088,135580,advisee
118875,124739,colleague
150400,158524,advisee
155303,143047,advisor
154961,151247,advisor
150032,114688,colleague
164155,114469,advisee
137620,127103,advisee
143811,131251,advisee
93060,118105,advisee
116191,138480,advisee
128837,129096,advisee
139441,105509,colleague
166442,101823,advisee
170952,164661,advisor
161018,129860,advisor
116191,141972,advisee
108200,169028,advisor
140231,155107,advisee
120433,125567,advisor
113397,93005,advisee
143966,146296,advisor
92400,160188,advisor
121583,141019,advisee
145778,121812,advisee
143691,111919,colleague
167547,120617,advisor
122775,140375,advisee
153218,90516,advisee
104509,135004,advisee
136501,127871,advisor
141196,106790,colleague
140331,108988,advisor
128118,161758,advisee
105935,132676,advisee
119088,91258,advisee
98594,138180,advisee
94030,164550,advisee
93092,154961,colleague
121643,93277,advisee
151668,116148,colleague
133113,93088,advisor
142325,160188,advisor
170449,126324,advisee
118772,128118,advisor
157964,95825,advisor
156478,103079,colleague
113510,143047,advisor
146296,143966,advisee
100849,146517,advisee
133152,126502,advisor
163260,129047,advisee
95817,118578,advisee
121373,131312,colleague
169689,147706,colleague
109881,156136,advisee
126206,171347,advisor
156553,102160,advisor
105541,170839,advisee
150400,120692,advisee
94313,109571,advisor
99247,169179,colleague
151247,158757,advisee
126189,101732,advisor
165891,138743,advisee
101197,105834,advisee
142205,111394,advisee
144762,156655,colleague
125024,166927,advisor
153047,117217,advisee
143386,136089,colleague
106638,142394,advisor
102710,144524,advisee
164661,114065,advisee
170004,144894,advisor
113233,137559,advisee
130981,171009,advisor
127147,91801,advisee
147601,108659,advisee
122775,167420,advisor
100778,141841,advisee
158033,133471,advisor
170839,105541,advisor
171847,167420,advisor
150524,94198,advisor
103421,98342,advisee
109572,153103,advisee
166502,133492,colleague
133471,136336,advisee
159188,162650,advisee
105509,139441,colleague
153969,143486,advisee
145404,132342,advisor
125024,136336,advisee
100957,167050,advisee
129101,113297,advisee
109572,162764,advisee
160099,123144,colleague
128561,142205,advisor
164664,145006,advisee
94124,130634,advisee
151697,102160,advisor
89764,139996,advisor
94124,132929,advisee
102373,155126,advisor
102773,157954,advisee
138788,94124,advisor
134037,118913,advisee
122976,122454,advisor
157645,116304,advisor
130128,145006,colleague
142343,127651,advisor
156013,136458,advisor
103282,112166,advisee
94124,137271,advisee
101871,160420,advisor
121373,141636,colleague
112736,149498,advisor
125024,136311,advisee
123833,125536,advisee
166927,118731,advisee
117392,119088,advisor
146216,135644,colleague
166470,144506,advisee
144187,151809,advisor
110414,147393,advisor
127271,164557,advisee
145778,124758,colleague
109129,96949,advisor
136798,145180,advisor
155323,137173,advisor
156450,123747,advisee
156117,129652,advisor
109672,99538,advisor
166839,111919,colleague
97388,122670,advisee
154028,117863,advisee
96680,100819,advisor
160800,154743,advisor
150415,153552,advisor
108882,165352,colleague
102203,150931,advisee
140315,95830,colleague
147482,117653,advisor
89396,154144,advisee
128441,94650,advisor
135072,160385,colleague
153541,152668,advisor
108632,154112,advisee
113066,165493,advisor
140312,127225,advisor
140091,102701,advisee
139523,128842,advisee
148467,167818,advisor
152969,117013,advisee
151247,117394,advisee
147279,105509,advisor
162782,156439,advisee
98342,152509,advisee
129988,94456,advisor
89380,126281,advisee
151463,155053,advisee
170734,92225,advisee
162782,159312,advisee
129477,128574,colleague
101910,96948,advisor
152701,98112,advisor
97771,97360,advisee
92483,109893,advisor
162745,99538,advisor
100849,161425,advisee
129490,158790,advisee
107326,106403,advisee
127467,92072,colleague
147370,93088,advisor
170043,140170,advisor
145708,152943,advisor
139441,136689,advisee
127152,120888,advisor
133205,170087,advisee
126955,100126,advisee
112246,147398,advisee
93347,135272,advisor
120276,170476,advisee
126551,131905,advisee
144084,94445,advisor
108004,154686,advisor
154739,120332,advisee
164265,127796,advisee
159756,117999,advisee
95016,129480,advisor
94456,159636,advisee
142205,97136,advisee
171605,108286,colleague
136479,150605,colleague
156034,132274,advisee
122184,111865,advisee
92185,165454,advisee
147917,146868,advisee
139284,153969,advisor
144078,171789,advisor
139800,93549,advisee
128118,102415,advisee
139523,146726,advisee
102499,93788,advisee
116148,151668,colleague
94650,109294,advisee
88712,147399,advisor
166275,114577,advisee
138269,102203,advisor
141591,121406,advisor
101855,121638,advisee
90339,143326,advisee
101871,96906,colleague
170407,119356,advisee
128118,118772,advisee
122781,169640,advisee
124739,118875,colleague
153574,164628,advisor
144555,138799,advisor
123326,148801,advisee
94198,97986,advisor
160430,126226,colleague
142021,93701,advisor
96713,114438,advisee
103282,128437,advisee
94189,106313,advisee
163364,98594,advisor
127212,108988,advisor
135592,97354,advisee
166457,88839,advisee
167241,138056,advisee
161002,99546,advisee
94022,148202,advisee
98342,103421,advisor
93088,131898,advisee
139441,108523,advisee
146432,126282,advisee
116478,102879,advisor
105735,107658,advisor
169748,122454,advisor
118551,166556,advisee
161420,149498,advisor
129452,158877,colleague
123137,95476,advisor
98136,92941,advisor
157343,89116,advisee
167420,127782,advisee
118110,110743,advisor
128445,155136,advisee
151247,95428,advisee
120933,159922,advisor
127180,134290,advisee
143888,147711,colleague
141019,135555,advisee
104794,151008,advisor
111919,108606,advisor
108988,110260,advisee
121541,165674,advisor
92525,97372,advisor
113397,168658,advisee
135012,159420,advisor
92791,165493,advisor
96504,128734,colleague
120771,138771,advisee
134387,128721,advisor
171789,154075,advisee
98342,138210,advisee
121406,123205,advisor
154739,139913,advisee
134801,94739,advisor
106178,101003,advisee
97974,101889,advisor
151247,135753,advisee
162313,120846,advisor
149228,159630,advisee
96949,88892,advisee
104497,154493,advisee
126174,140405,advisor
148197,117759,advisor
125438,123833,advisor
116994,100500,advisor
110302,153173,colleague
160430,143582,colleague
113297,129101,advisor
132726,108331,advisee
115100,89465,advisor
123833,160728,advisee
139980,127751,colleague
100819,100161,advisee
144986,171280,advisee
170449,102247,advisee
90723,125024,advisor
167241,103200,advisee
134580,140299,advisee
117830,154831,advisee
151968,92073,colleague
153969,92559,advisee
160486,132107,advisor
153969,97465,advisee
165493,113066,advisee
114759,159805,colleague
121174,113842,advisor
148202,125186,colleague
102904,109881,advisor
101303,126135,colleague
147200,109678,colleague
128561,163153,advisee
114065,164661,advisor
164557,127271,advisor
121433,97388,advisor
112986,106697,colleague
170734,104042,advisee
100500,116994,advisee
97386,167420,advisor
155982,94030,advisor
159241,118326,advisee
117759,95592,advisee
156082,127142,advisor
159154,122804,advisor
122728,110471,advisor
159215,143341,advisor
94650,128029,advisee
124126,140170,advisor
89258,143187,advisee
166548,107658,advisor
171646,119110,advisee
97044,103366,advisee
171789,165483,colleague
171809,165719,advisor
111154,91515,advisee
155875,153606,advisor
125295,93916,colleague
108606,143732,advisee
144340,94530,advisor
147371,91451,advisor
103421,152856,advisee
97986,110429,advisee
107326,130229,colleague
164022,100302,advisee
102238,132915,advisor
147470,127936,advisor
166981,104603,advisee
141807,164525,advisor
159922,119832,advisor
104780,162613,advisee
100130,107844,colleague
112907,153641,advisor
98409,115725,colleague
101303,92084,advisor
147807,138799,advisor
113641,142810,advisor
150334,93344,advisor
140561,145126,advisee
165493,141131,advisee
168174,155049,advisor
161147,105541,advisor
139523,143621,advisee
92941,89711,advisee
135428,98594,advisor
133656,132995,advisee
110315,111174,advisor
99009,169946,advisor
107988,105793,advisor
89042,118704,advisee
92135,109486,advisor
149228,150400,advisee
105113,125282,colleague
103132,94469,advisor
159922,125080,advisee
95677,140830,advisor
153173,156034,advisor
165493,113660,advisee
148711,100849,advisor
111141,153994,advisor
100503,129142,advisee
143303,91454,advisee
122777,111791,advisor
91648,116025,colleague
114975,106790,colleague
128385,169144,advisor
150635,150706,advisee
162481,147279,colleague
94650,138117,advisee
155049,135963,advisee
170390,166457,advisor
133639,145135,advisee
135332,120212,advisee
94530,144340,advisee
161758,128118,advisor
147745,127461,advisor
121155,100856,advisee
137004,162782,advisor
121183,160430,colleague
128762,139117,advisee
153084,114350,advisor
123441,145068,colleague
112305,135806,advisee
121406,108375,advisee
143047,113510,advisee
93259,142205,advisor
128411,167936,advisor
152055,90903,advisee
133837,113506,advisee
164058,113634,advisor
169179,103282,advisor
141636,157750,colleague
111762,110299,colleague
104305,116183,advisee
100198,128950,advisee
139981,140104,advisee
110682,138799,advisor
93701,142021,advisee
147393,94736,advisee
150572,150400,advisor
168658,113397,advisor
114055,142091,advisor
138056,167241,advisor
122731,143254,colleague
153968,122781,advisor
93065,147191,advisor
142096,129255,advisor
108286,153734,colleague
125713,158244,advisor
94650,140751,advisee
100500,140091,advisee
114786,134562,colleague
101530,112246,advisor
135580,93088,advisor
138799,98283,advisee
170808,149262,colleague
114975,112166,colleague
93149,97986,advisor
103079,105053,advisor
117759,163761,advisee
89082,170419,colleague
131251,143811,advisor
144127,160188,advisor
167870,89380,advisor
124264,111286,colleague
136663,139459,advisor
156034,107168,advisee
159463,120276,advisor
156591,140231,advisor
165440,126275,advisor
120114,123319,advisee
97209,151247,advisor
103327,109572,advisor
131081,133639,advisor
158163,169028,advisor
106790,103282,advisor
169714,123833,advisor
114604,121062,advisee
132047,130954,colleague
159420,146409,advisee
121846,150400,advisor
133471,121826,advisee
128229,108312,advisee
124608,166865,advisor
135806,112305,advisor
151442,136147,advisee
113618,139574,advisee
97586,147815,advisee
151708,147734,advisor
117511,137845,colleague
127475,97586,advisor
138799,159608,advisee
121817,122289,advisor
110939,159110,advisor
152965,100112,advisee
161329,141616,advisor
146109,146076,advisee
124739,92269,advisee
99476,132200,advisor
157119,96607,colleague
156847,148575,advisor
157044,104562,advisor
111663,161025,advisee
106347,147391,advisee
156034,153173,advisee
139178,94904,advisee
137216,96566,advisor
103282,124739,advisee
146248,104096,advisee
93086,162728,colleague
133856,113728,advisee
103133,147200,colleague
129860,153977,advisee
132601,155806,colleague
88589,145974,advisor
97321,114369,advisor
94654,115335,advisee
108442,139866,advisee
110278,94650,advisor
140170,119680,advisee
147744,96885,advisor
147918,159420,advisor
158877,129452,colleague
100550,138684,advisee
110037,94434,advisor
145351,113233,advisor
97423,167657,advisor
114975,124936,colleague
133856,95476,advisor
94650,155462,advisee
142261,167420,advisor
96257,98105,advisee
118133,152856,colleague
122781,153264,advisee
126226,144894,advisor
151809,159130,advisee
102982,115410,advisee
152856,118133,colleague
168167,170463,advisor
122763,128132,advisee
141836,151578,advisor
138799,157112,advisee
140315,101543,advisor
113132,109486,advisor
151247,155487,advisee
103421,118133,advisee
103142,96566,advisor
106715,100079,advisee
151247,100771,advisee
142484,129141,advisee
110998,127668,advisor
140667,94445,advisee
164302,150400,advisor
107345,108606,advisor
123833,125438,advisee
156182,108882,colleague
172105,119404,advisee
89465,134043,advisee
93092,151247,advisor
89146,122756,advisee
170449,171675,advisee
120847,90903,advisor
144495,149594,advisee
112593,126529,advisor
127536,112166,colleague
89806,101381,advisor
134855,151809,advisor
143790,109672,colleague
132601,166839,colleague
140830,96500,advisee
97984,101902,colleague
138099,139459,advisor
128734,138859,colleague
122153,166927,advisor
157750,127536,colleague
145475,107260,advisee
161025,111663,advisor
157467,168887,advisee
165574,125024,advisor
119675,102140,advisee
132198,113878,advisor
146063,144269,advisee
153659,125851,advisor
160188,100698,advisee
140393,102780,advisee
108758,116947,advisee
127755,143880,advisee
113878,111497,advisee
98803,104168,advisee
136479,116265,colleague
142404,160188,advisor
94530,104867,advisee
104397,94420,advisor
119222,142091,advisor
109683,96925,advisor
161160,101902,colleague
112951,147105,advisor
125282,105113,colleague
153449,171347,advisor
145350,96385,colleague
170931,139317,advisee
147315,107658,advisor
126534,152856,advisor
167420,131761,advisee
128301,116086,colleague
121311,133471,advisor
147711,143888,colleague
100957,141746,colleague
124264,138396,colleague
98707,100550,advisor
164912,150400,advisor
141847,141530,advisee
93088,122175,advisee
94650,105671,advisee
96458,121433,colleague
169028,158163,advisee
93298,139523,advisor
127425,116009,advisor
143883,151204,advisor
122072,139178,advisee
143804,151622,colleague
118616,163759,advisee
156213,153168,advisee
93073,123907,advisor
124324,140740,advisor
167355,164914,advisor
112315,97586,advisor
169328,119027,advisor
109572,121297,advisee
153969,139284,advisee
136475,119815,advisee
164239,119027,advisor
148986,142205,advisor
89626,160928,advisor
168387,121541,colleague
160620,128445,advisor
165788,149007,colleague
122781,170588,advisee
103380,111108,colleague
138743,165891,advisor
138012,91454,colleague
144721,141366,advisor
126454,111787,advisee
146868,147917,advisor
159161,155427,advisee
123441,148090,colleague
139178,122072,advisor
135771,130204,advisee
159805,114759,colleague
114810,111885,colleague
96885,146216,advisee
138210,98342,advisor
157454,92683,colleague
164743,124040,advisee
107664,136309,colleague
143708,165876,advisee
160420,101871,advisee
113364,94420,advisor
128907,140170,advisor
153084,100339,colleague
89301,108632,advisor
166873,94530,advisor
118582,122072,advisor
97586,134518,advisee
117804,100592,advisor
161597,117633,colleague
148890,93701,advisor
96504,138859,colleague
105312,125024,advisor
126009,126561,advisee
121927,148801,advisor
89258,125038,advisee
118066,88702,advisor
91202,140830,advisor
106711,96458,colleague
160395,166839,colleague
138263,94374,advisee
151204,143883,advisee
167420,119969,advisee
150400,97503,advisee
165148,122072,advisor
163634,127180,advisor
146531,146432,advisor
110429,97986,advisor
97503,150400,advisor
127755,105509,advisee
114268,107570,advisor
130064,90751,advisor
120846,152755,advisee
157590,153276,advisee
171212,171484,advisor
142879,167616,advisee
128118,166619,advisee
115335,119449,advisee
132342,120187,advisee
128837,168425,advisee
97372,92525,advisee
111981,166863,advisor
143853,166816,advisee
171448,104448,advisee
157467,141717,advisee
128197,142071,advisor
109572,103327,advisee
105053,156478,advisee
138173,108758,advisor
111738,91368,colleague
139178,158783,advisee
164843,147895,advisor
151019,127709,advisee
124040,164743,advisor
128118,108442,advisor
108858,142954,advisor
123833,123401,advisee
114820,154028,advisor
152942,122454,advisor
123833,148892,advisee
159805,138744,colleague
157005,151576,advisee
142205,135232,advisee
96622,142077,advisor
152943,151668,advisee
132995,133656,advisor
124437,122705,advisor
166352,118904,advisee
145753,125024,advisor
101124,104401,advisee
115168,123325,advisor
108632,152867,advisee
166865,124608,advisee
125186,102781,colleague
92683,96641,advisor
170307,154075,colleague
122184,145989,advisee
101980,142810,advisor
129452,166470,advisor
140091,139908,advisee
97448,133639,advisor
160928,107602,advisee
163774,169584,advisor
155547,116191,advisor
108201,137678,advisor
124264,158033,colleague
97124,109721,advisor
94030,132631,advisee
116948,139908,advisee
169946,97404,advisee
157617,119027,advisor
144269,146063,advisor
163167,122454,advisor
123869,170998,advisee
151247,154961,advisee
88702,121023,advisee
101605,135201,advisor
96566,123112,advisee
129607,154858,advisee
155211,116942,advisor
96458,143888,colleague
108935,138799,advisor
118900,94380,colleague
108144,160800,colleague
101124,103376,advisee
144880,140091,advisor
116265,136479,colleague
123439,153709,advisee
157467,100383,advisee
107073,156034,advisor
89711,92941,advisor
106979,139980,advisee
122035,140268,advisor
164004,115052,advisor
153734,168499,colleague
171234,112194,advisee
141537,155768,advisor
113878,132198,advisee
116855,96925,advisor
164442,160207,advisee
123738,143303,advisor
135272,110078,advisee
140170,169245,advisee
102045,151996,advisee
150900,143354,advisor
140170,144621,advisee
135753,93092,colleague
103079,156478,colleague
139590,148808,advisee
158244,125713,advisee
154411,123833,advisor
162613,104780,advisor
143888,96458,colleague
170834,122287,advisee
155313,102251,colleague
94748,144187,colleague
116009,97910,advisee
89465,140557,advisee
137523,160609,advisee
167420,97386,advisee
135999,148100,advisee
141746,147594,advisor
110605,145073,advisee
96643,110628,advisee
141730,142205,advisor
104305,111891,advisee
164155,125028,advisee
170449,111762,advisee
109470,136336,colleague
161852,97986,advisor
108988,127212,advisee
142205,132784,advisee
105095,116498,colleague
160164,143811,advisor
102344,164736,advisee
117796,139438,advisor
115725,116523,advisor
158826,162745,colleague
147714,155419,advisee
92637,102203,advisor
152941,131095,advisor
135268,147778,advisor
136932,108991,colleague
94650,110278,advisee
117166,170856,advisee
159110,89683,advisor
127461,147745,advisee
116942,155211,advisee
146965,97883,advisee
123326,100601,advisee
125024,90723,advisee
99009,167375,advisee
129463,153821,advisee
103282,106790,advisee
123833,142180,advisee
119212,169946,advisor
99404,124264,colleague
117863,154028,advisor
151622,110578,advisor
102160,156553,advisee
163539,165483,advisor
155342,102380,advisor
123388,133471,advisor
138718,160318,advisor
129094,112602,advisee
114975,127536,colleague
118220,169523,advisor
119027,169239,advisee
171589,167420,advisor
108988,140331,advisee
101124,128040,advisee
115287,122897,colleague
155806,132601,colleague
116523,115725,advisee
128080,89159,advisor
139459,138099,advisee
121071,134468,advisor
166205,105549,advisee
136955,131143,advisor
108734,105935,advisor
156710,133192,advisor
153184,128061,advisor
104096,146248,advisor
120846,103600,advisee
116265,150605,colleague
121433,122670,colleague
164339,157343,advisor
120781,106347,advisor
154272,111154,advisor
169946,94329,advisee
118890,122781,advisor
118904,166352,advisor
142739,136399,advisor
170170,93477,advisor
139830,128445,advisor
94676,100830,advisee
157343,99464,advisee
169689,129602,colleague
104305,126268,advisee
100930,129472,advisee
114369,104059,advisee
160188,92400,advisee
156034,107073,advisee
143708,95650,advisee
98242,89465,advisor
170173,131195,advisee
101592,115287,advisee
155049,168174,advisee
89537,150900,colleague
90601,98594,advisor
153576,142205,advisor
107473,94530,advisor
98911,103975,advisor
123833,154242,advisee
142205,151971,advisee
90254,165415,advisor
104305,95758,advisee
133227,130405,advisee
157750,112166,colleague
149716,123547,advisee
170008,88702,advisor
132107,160486,advisee
102247,92262,advisee
157219,164743,advisor
151809,94748,advisee
145938,111737,colleague
144894,126226,advisee
145865,149767,colleague
168290,106178,advisor
159552,145842,advisee
118843,161243,advisor
113334,128305,advisee
171392,110628,advisor
130809,106424,advisor
144448,147953,advisor
142196,171810,advisee
143386,97643,advisor
145778,95381,advisor
143449,127755,advisor
160928,96522,advisee
138012,104465,colleague
103095,136485,advisee
101413,106979,advisor
166502,115375,advisor
136336,125024,advisor
91223,104403,advisor
141019,121583,advisor
171269,129852,advisee
138818,117759,advisor
131342,171646,advisor
143708,93059,advisee
140130,140444,colleague
166816,143853,advisor
128574,140830,advisor
156140,122072,advisor
160188,156355,advisee
107443,153782,advisor
143341,145835,advisee
107844,100130,colleague
118995,114587,colleague
104737,116009,advisor
153969,97950,advisee
157280,160729,advisor
128040,101124,advisor
118062,94650,advisor
121977,160188,advisor
94742,151174,advisor
142367,107547,advisor
89808,119829,advisee
125466,155609,advisee
145665,151805,colleague
153173,110302,colleague
142205,166352,advisee
142852,150458,colleague
142205,141730,advisee
109370,110743,advisor
90751,111275,advisee
111087,139785,advisor
124396,117834,colleague
115767,117759,advisor
98594,109280,advisee
160401,153734,advisee
114975,114267,advisee
90077,131314,advisor
123441,166839,colleague
138480,116191,advisor
155957,128301,advisor
105632,128607,advisor
104465,91454,colleague
135644,146216,colleague
107618,167155,advisor
97586,127475,advisee
125676,172105,advisor
153394,160123,advisee
125186,148202,colleague
96885,101177,advisee
101003,98624,colleague
142484,131998,advisee
140830,129477,advisee
153184,149498,advisee
164442,143708,advisor
118657,127751,colleague
92057,113303,advisor
142394,106638,advisee
156087,108988,advisor
147293,100849,advisor
137845,117511,colleague
116659,93233,advisor
138763,90823,advisee
140018,165501,colleague
97986,161852,advisee
135957,164155,advisor
170307,144078,colleague
154220,131124,advisor
107362,140231,advisor
154951,159934,advisor
125024,145753,advisee
142484,140231,advisor
134518,97586,advisor
166352,142205,advisor
164724,116009,advisor
111663,142413,advisee
133492,119115,advisee
102037,107297,advisor
160729,159871,advisee
131850,99745,advisee
139865,93310,colleague
140143,170534,advisee
